bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
340,668,43,393,236,810,349,663,120,26,458,726,298,335,735,277,535,194,578,225,118,388,596,101,815,492,471,996,678,535,85,742,345
17,877,538,910,230,380,98,547,953,840,426,586,396,355,312,769,217,760,314,382,573,507,345,554,889,874,252,263,991,97,699,358,27
270,354,472,963,682,877,55,907,359,810,287,35,220,490,820,911,153,40,710,880,108,923,314,116,595,403,322,280,488,586,526,357,178
369,129,688,754,221,825,378,220,668,44,904,719,497,900,909,439,141,86,590,370,860,601,451,494,401,421,143,812,376,416,608,335,40
612,206,36,32,954,851,206,616,930,31,853,799,348,889,322,467,148,597,765,621,770,34,312,923,87,815,420,882,278,25,808,206,344
809,691,285,655,291,677,548,361,366,876,111,739,251,454,421,131,607,892,686,703,90,328,132,433,787,562,756,568,515,27,171,474,656
193,104,70,408,462,66,513,361,181,860,869,935,120,988,197,408,465,380,325,694,622,691,431,151,72,435,465,537,898,62,554,212,972
532,517,246,402,415,616,848,707,165,979,630,110,545,296,399,798,719,897,989,697,916,346,999,689,919,867,603,461,787,224,518,486,641
42,309,836,199,18,253,309,228,18,533,843,918,841,546,741,948,389,747,996,109,138,810,379,779,455,845,440,141,313,0,640,579,738
606,516,530,160,340,79,821,193,615,792,166,727,855,607,26,492,809,127,114,784,237,724,712,615,804,933,757,752,588,625,129,370,54
363,51,139,622,44,29,751,27,638,257,13,806,63,997,351,595,858,840,231,705,581,838,948,255,504,618,469,508,405,466,799,31,222
927,459,473,234,692,57,172,886,68,985,786,760,768,56,363,744,867,339,255,906,224,192,232,609,42,918,702,770,182,300,615,180,212
708,459,424,391,410,726,955,51,471,816,601,450,813,777,699,266,89,92,844,659,498,213,734,986,237,779,236,382,838,142,22,897,696
328,235,867,659,254,625,575,165,604,861,18,50,279,261,541,715,320,135,420,365,977,409,477,218,759,560,322,650,326,619,811,530,718
545,667,443,167,114,804,846,412,714,330,300,185,826,7,765,96,264,676,434,824,429,465,535,45,608,236,767,579,362,342,376,808,368
476,881,229,361,811,533,674,756,749,92,221,621,332,33,899,392,701,607,945,308,196,552,161,983,687,142,128,878,514,855,839,764,110
786,687,66,970,536,343,202,548,269,163,66,732,121,927,744,185,74,420,283,270,86,910,144,871,286,14,315,693,30,794,190,555,21
209,76,297,313,578,880,269,905,113,701,643,375,950,283,183,767,480,779,484,671,851,549,204,605,283,783,761,878,474,173,765,131,934
808,500,946,482,817,114,356,169,869,809,273,35,801,955,883,765,509,922,543,45,375,139,18,289,997,527,814,287,431,906,122,202,383
467,844,515,126,726,151,652,579,49,198,45,159,706,460,306,587,823,318,218,625,10,940,516,872,414,8,586,689,58,955,824,583,109
721,435,702,234,225,456,385,911,476,349,528,66,919,917,931,44,432,905,409,56,152,300,738,29,710,350,260,966,96,514,170,988,356
353,424,277,158,860,109,172,617,505,777,14,720,208,812,454,973,435,964,602,900,376,350,549,133,54,700,952,470,398,919,201,130,699
107,832,968,134,454,169,483,306,192,371,398,857,376,179,751,802,340,242,531,267,408,850,473,445,177,989,180,439,699,593,723,383,218
495,672,226,206,25,659,33,712,819,248,115,945,897,60,90,764,972,838,167,173,157,119,255,364,837,755,749,24,683,34,332,863,761
82,224,269,270,81,74,721,667,691,563,359,745,426,250,738,312,251,860,903,495,398,172,91,144,656,380,196,976,386,813,941,546,285
797,244,58,508,731,545,992,166,495,809,559,287,574,744,591,998,159,655,76,587,813,653,352,388,196,604,729,306,634,350,784,179,482
796,927,898,427,512,461,603,121,270,894,898,396,869,53,518,791,882,798,363,320,428,568,801,255,729,497,737,585,304,890,609,769,590
80,103,461,394,210,889,925,858,298,206,319,825,895,158,944,310,890,427,745,596,644,310,662,902,239,489,638,821,194,331,213,850,166
176,279,668,883,228,929,624,534,56,747,880,303,352,622,860,416,799,316,390,619,269,686,169,246,748,204,82,881,170,451,584,606,325
297,825,509,728,866,258,712,994,575,312,379,640,457,187,510,22,117,352,811,39,338,357,684,876,664,931,519,607,527,745,845,829,332
525,15,155,260,817,553,461,635,2,918,325,399,685,877,828,737,83,669,775,977,881,27,414,233,457,62,223,173,6,571,131,78,446
502,259,548,939,887,325,791,632,511,492,846,752,109,432,49,469,971,769,392,294,990,464,363,360,128,782,777,471,992,916,244,242,91
355,328,772,418,847,25,364,86,843,733,603,408,460,293,288,608,869,138,261,366,282,423,690,504,177,614,930,486,193,869,610,923,22
398,503,74,502,129,734,166,740,342,103,715,882,726,436,58,413,693,148,286,587,873,850,170,640,572,163,893,602,307,677,978,327,18
367,632,249,307,723,345,907,948,799,83,843,938,714,881,234,477,636,858,372,623,811,717,155,335,298,648,390,188,526,61,847,898,691
177,606,137,166,908,871,964,56,60,572,124,212,397,334,593,342,922,97,493,872,623,143,385,432,928,419,816,658,891,987,741,796,74
993,676,217,892,716,788,580,253,368,739,963,147,171,797,119,617,427,268,448,674,386,722,33,247,186,127,780,97,296,379,315,803,764
583,215,883,108,576,604,434,247,643,853,592,232,259,5,967,771,77,39,722,544,107,157,616,353,542,642,19,284,311,34,4,366,813
460,692,275,935,93,646,664,473,991,547,46,161,354,719,880,358,471,2,369,378,11,701,80,557,230,411,373,205,276,61,934,861,491
782,447,421,210,387,136,400,776,164,59,513,51,308,576,410,806,532,728,965,96,174,40,959,984,528,880,211,655,97,720,805,777,336
38,221,344,579,611,516,827,110,308,922,3,77,589,232,801,98,547,222,498,77,404,969,577,725,532,326,393,51,195,794,361,497,99
203,360,189,596,765,813,130,43,936,919,119,717,462,270,814,270,116,900,180,433,161,215,259,955,111,715,747,749,641,774,174,480,989
720,84,179,125,187,756,244,892,468,495,781,360,904,635,928,902,239,571,571,302,906,333,301,762,164,295,808,531,32,652,907,66,93
417,574,354,560,306,625,982,25,865,175,688,738,559,979,957,658,192,111,580,799,733,102,748,594,597,895,703,700,742,533,366,528,505
689,198,291,76,209,205,283,251,126,970,765,173,876,776,846,877,196,861,437,427,908,510,579,369,399,269,176,890,447,863,684,624,350
143,505,566,531,991,106,772,690,869,279,76,914,943,354,13,544,654,484,29,242,74,8,833,822,522,329,921,835,831,234,367,439,609
230,316,317,570,383,106,802,35,742,507,212,451,331,626,833,342,432,140,638,130,298,801,40,682,392,583,152,592,163,848,905,989,121
29,197,849,596,86,306,772,758,835,78,337,465,228,379,457,684,708,562,783,475,622,245,124,481,673,915,687,291,815,644,84,638,146
982,584,578,247,388,813,786,201,730,739,468,964,239,179,461,731,717,89,301,789,692,672,650,386,481,647,238,744,347,838,369,155,852
309,58,264,580,923,478,899,735,551,55,343,193,923,437,384,178,204,298,480,970,249,606,238,284,349,674,718,660,109,548,464,33,532
415,259,778,269,239,251,92,535,321,733,777,791,138,876,270,71,837,575,193,57,184,6,790,602,735,918,420,711,892,572,829,720,838
407,564,650,891,820,104,696,314,100,646,161,798,359,899,292,657,754,434,104,208,158,717,922,740,855,670,285,448,715,601,750,260,706
259,911,358,893,245,116,748,709,561,412,371,805,383,158,841,737,451,445,789,494,181,302,591,116,220,738,777,430,406,637,225,505,52
528,499,253,995,294,11,375,558,776,952,553,838,375,773,943,689,580,259,760,843,733,350,723,430,162,129,19,971,688,314,757,136,632
566,89,654,563,766,219,858,312,112,234,959,140,217,592,226,8,772,641,904,474,150,686,318,720,480,31,205,467,269,323,800,146,630
766,412,648,923,532,860,680,70,557,617,6,302,421,155,174,102,475,728,68,56,530,520,350,762,848,548,235,765,552,216,405,320,186
591,147,943,396,211,297,928,22,853,493,162,259,260,661,223,859,836,212,754,65,610,430,7,437,429,452,28,783,389,597,933,598,788
462,585,5,559,299,902,151,409,446,68,271,665,571,190,144,293,151,867,368,691,363,348,950,693,592,172,724,999,501,209,398,252,360
366,587,278,189,274,360,526,780,188,387,435,542,611,894,610,185,385,49,450,696,520,868,922,592,675,385,878,385,790,528,880,893,192
160,119,819,965,491,201,968,971,509,481,460,837,908,632,291,877,280,482,762,990,924,403,941,55,525,222,115,843,46,19,962,309,105
82,454,606,668,327,920,795,984,928,188,504,903,30,870,634,704,2,545,72,845,854,57,654,377,251,186,749,315,525,667,711,528,950
662,266,275,124,555,272,327,357,699,325,17,347,559,287,531,944,529,563,591,156,632,305,708,788,107,960,148,115,838,905,659,611,689
833,722,216,714,758,670,849,650,21,230,0,540,14,179,384,456,985,529,633,245,729,560,65,816,956,74,529,146,200,633,356,282,693
417,794,593,587,227,815,271,421,161,599,650,218,989,600,945,679,675,554,121,507,372,460,300,465,136,522,90,397,233,764,492,380,661
874,995,728,156,5,817,119,542,679,240,895,784,382,279,700,90,530,94,265,651,465,317,244,59,153,18,445,632,307,789,970,310,950
87,21,303,883,188,217,856,594,154,913,185,628,22,984,57,848,530,947,83,275,293,210,263,829,856,482,252,854,699,234,662,29,150
694,781,318,169,598,493,404,708,75,323,602,418,57,299,639,364,625,36,44,503,660,916,646,453,753,121,528,909,585,974,783,246,270
354,639,701,737,942,940,364,664,179,177,836,915,45,27,235,850,69,951,651,570,455,234,849,783,73,982,634,794,609,285,520,234,39
80,395,621,405,867,201,730,759,453,351,321,272,124,142,423,295,964,551,821,879,457,141,710,393,248,957,899,881,965,80,665,353,361
209,736,651,918,426,519,822,837,807,864,136,236,493,208,542,353,194,645,246,702,638,898,21,143,667,767,301,996,687,221,107,587,238
607,555,736,964,616,477,171,332,848,652,811,855,604,602,110,47,527,300,267,373,969,708,22,705,355,386,626,685,575,53,45,194,845
23,845,993,877,898,164,479,840,41,584,231,73,21,205,790,180,163,935,281,285,313,740,679,630,385,720,507,521,671,116,310,494,501
491,168,159,713,638,392,218,699,446,705,912,84,96,222,154,430,707,664,216,675,134,246,168,577,492,546,382,165,926,893,887,671,515
829,878,882,743,543,782,39,584,325,291,778,731,746,519,475,549,309,783,491,801,830,64,292,596,924,519,115,660,796,422,337,624,8
653,332,953,948,538,550,305,988,183,203,534,811,32,161,752,721,44,540,43,47,888,30,190,114,523,515,875,716,826,360,749,657,623
820,936,302,110,295,893,137,617,155,721,813,132,774,32,649,575,566,982,842,544,952,739,500,531,133,957,70,269,188,915,768,985,792
261,199,797,543,652,123,80,223,520,71,119,716,129,452,702,181,796,254,510,262,581,942,827,40,940,274,653,656,385,256,920,978,501
267,274,272,789,28,529,459,958,88,752,781,833,521,289,453,212,773,524,832,846,477,874,960,179,683,52,76,685,556,890,588,64,493
939,155,112,527,261,808,511,379,113,971,210,974,618,951,800,596,135,463,992,63,887,610,327,268,217,883,141,202,94,946,319,545,933
818,20,215,8,351,162,741,93,194,526,530,632,908,559,188,558,507,465,809,908,792,518,243,112,695,795,105,370,475,255,36,102,716
967,43,696,749,987,406,174,372,70,230,402,611,478,168,640,261,743,959,283,469,550,562,799,212,172,549,416,723,374,335,768,378,997
953,611,114,87,533,198,65,573,534,657,122,503,710,234,889,593,711,253,255,617,438,859,370,673,700,610,108,168,127,897,970,532,723
947,156,906,25,169,389,469,477,878,275,592,298,829,954,796,601,638,895,355,578,136,864,633,661,408,945,329,265,826,932,198,704,112
368,292,254,840,349,654,412,621,383,427,169,437,222,289,193,292,329,34,805,599,579,650,608,668,706,325,385,812,441,771,355,775,508
869,879,153,488,950,325,752,803,937,169,349,199,20,253,155,165,309,539,736,677,923,470,382,769,908,69,34,753,854,529,938,835,940
983,563,371,592,307,886,361,593,137,774,975,530,170,824,544,957,901,478,854,551,32,866,756,191,550,376,425,412,832,718,367,736,705
371,669,809,571,190,534,374,301,266,313,635,736,943,130,700,696,390,983,381,626,475,307,785,171,761,213,217,862,818,982,106,709,430
301,621,758,739,826,520,264,125,340,902,8,231,913,457,188,902,342,510,562,666,149,92,659,852,873,363,923,797,473,382,929,951,213
592,888,86,303,720,649,149,133,94,562,596,750,653,464,701,549,704,383,979,835,441,506,472,768,309,19,833,466,216,374,687,208,369
516,814,41,825,794,162,604,300,627,653,206,173,534,392,788,491,875,670,720,894,19,361,979,784,473,989,120,488,965,661,623,382,203
226,343,869,994,20,729,939,531,93,654,74,81,875,136,419,965,133,381,718,115,679,900,498,559,920,44,210,209,44,911,715,428,305
842,811,634,785,553,632,973,45,957,421,668,683,729,712,614,201,367,287,156,442,78,561,914,597,900,390,14,91,679,735,380,535,956
641,220,36,801,715,867,891,915,384,805,995,297,253,767,389,571,563,790,199,682,961,490,330,534,334,965,280,985,99,49,250,995,73
892,658,345,423,771,263,904,240,123,149,738,276,267,171,892,275,677,117,784,202,871,999,39,92,203,640,342,787,949,398,346,702,673
239,30,574,796,64,271,236,47,572,709,659,586,578,795,999,487,145,582,867,982,967,56,11,691,503,861,937,411,412,449,145,897,468
252,340,941,609,721,346,877,955,566,694,277,902,263,173,574,842,134,846,933,865,482,816,697,55,295,180,558,468,852,304,508,636,435
403,638,825,189,328,600,881,171,298,845,675,566,445,763,823,552,810,596,399,746,474,774,158,860,635,502,81,828,435,405,430,975,216
615,327,242,750,651,89,65,530,704,49,107,487,753,687,18,106,203,71,885,269,938,331,918,875,358,952,828,57,321,237,406,742,823
528,343,363,472,275,153,443,504,719,771,896,53,264,369,16,749,634,453,52,284,318,47,571,332,128,87,841,496,303,929,949,807,825
371,857,139,955,778,12,302,996,993,224,679,746,377,269,256,117,249,258,978,503,848,878,100,861,988,835,697,712,815,834,582,465,282
588,330,921,946,425,806,383,82,304,488,622,158,703,944,141,598,120,812,238,646,683,544,112,914,270,595,518,997,809,320,483,731,666
787,304,822,839,457,624,405,590,37,748,299,357,126,367,470,417,246,975,232,347,873,111,402,880,701,489,717,673,486,776,972,646,843
296,219,589,327,752,665,497,558,236,443,90,251,575,126,480,778,937,51,493,788,969,304,369,965,597,229,575,902,81,331,401,920,337
477,581,980,181,856,630,856,71,747,98,319,424,954,808,916,212,742,472,734,262,180,622,398,641,919,900,396,12,469,695,650,808,414
374,248,534,511,443,40,414,242,552,956,425,914,71,903,747,973,11,436,209,173,382,386,781,300,476,283,938,104,912,275,243,435,798
414,363,257,934,39,705,426,562,645,100,165,364,37,521,257,733,742,522,68,635,162,933,566,424,68,360,434,231,781,8,168,231,238
358,933,689,246,474,449,948,650,253,20,867,177,304,768,549,317,228,715,555,378,563,946,135,416,14,267,357,794,359,239,850,952,607
193,384,337,265,338,657,66,596,336,643,386,684,45,467,417,61,166,294,874,944,625,860,45,277,56,241,95,481,332,38,478,875,286
264,493,433,301,78,254,863,285,786,708,218,40,26,743,677,996,439,293,111,267,310,586,140,156,834,291,329,777,857,599,326,368,345
881,728,866,830,78,468,180,907,674,399,446,204,292,904,511,114,344,203,241,141,915,999,625,50,279,230,665,25,423,230,189,44,862
839,668,250,316,775,772,547,358,551,852,568,897,704,931,795,817,837,537,668,810,388,163,849,513,427,807,467,478,803,687,335,161,280
605,241,376,930,508,393,197,381,713,336,169,108,184,159,146,362,4,533,286,124,919,52,485,734,195,696,682,576,738,430,302,510,357
748,736,231,520,604,656,491,579,186,349,557,677,41,66,393,894,812,457,449,586,296,716,379,708,412,676,402,910,579,109,67,199,767
806,165,795,408,352,480,292,36,208,497,7,952,16,384,575,94,100,961,834,410,632,447,160,520,912,930,966,970,799,463,479,112,551
580,863,228,832,336,426,599,204,945,723,872,449,99,768,736,840,219,260,391,334,343,345,189,230,438,63,245,749,516,229,313,195,463
591,312,370,20,411,22,529,138,121,6,676,462,419,609,958,390,872,878,799,325,888,951,266,618,143,922,647,703,9,36,493,51,935
836,119,736,357,606,312,165,308,739,813,397,363,104,148,879,346,765,835,846,914,321,275,500,30,390,351,840,858,225,846,196,996,961
333,999,793,738,452,728,911,353,118,677,172,309,795,756,501,839,275,398,649,338,826,601,339,372,664,376,528,472,450,570,389,89,64
70,454,283,871,854,653,939,839,19,692,540,715,103,510,690,990,70,311,49,192,415,580,940,148,689,199,424,333,930,914,677,295,526
865,315,934,591,26,76,516,756,352,256,263,534,875,398,836,265,601,342,650,270,944,183,702,589,480,994,119,9,204,711,517,971,967
751,536,751,357,712,501,892,654,821,743,58,6,323,58,308,9,79,410,515,756,287,639,266,501,334,808,79,235,728,833,127,412,849
832,71,662,506,685,902,98,669,971,714,170,888,819,588,811,818,416,64,776,911,964,175,730,590,650,483,135,431,487,945,93,843,979
691,376,674,316,789,351,832,172,533,804,328,196,733,196,161,919,712,367,865,115,268,155,331,919,492,510,635,955,707,414,89,135,748
113,163,983,503,397,385,691,167,519,114,668,151,588,668,743,2,203,8,47,919,158,996,717,773,764,411,212,302,922,184,972,306,330
889,649,465,566,661,920,715,937,293,311,301,313,39,362,231,717,473,777,238,480,558,242,788,550,836,651,326,904,787,821,453,79,688
196,754,328,730,709,45,675,56,209,110,593,35,249,328,66,114,539,880,833,956,706,457,337,191,268,967,79,502,228,316,876,652,640
911,535,172,141,17,151,803,393,377,597,176,934,245,464,955,376,560,361,56,916,755,445,472,734,427,582,961,258,145,677,337,780,958
277,770,429,220,690,104,966,715,27,966,490,108,754,883,45,537,497,873,220,305,444,28,949,753,673,114,22,517,83,758,114,431,875
39,622,306,2,35,434,633,103,333,73,627,373,800,877,666,571,818,802,108,170,297,116,854,604,703,224,441,267,224,250,150,985,862
172,932,361,496,755,782,52,485,91,622,789,511,131,98,609,573,766,78,772,606,669,20,149,225,702,881,549,790,258,575,157,700,922
337,637,559,6,997,178,991,198,825,97,119,552,15,181,307,831,811,92,954,548,934,162,420,411,860,982,742,897,685,952,402,225,822
19,982,672,708,504,280,82,976,823,83,1,620,447,421,79,200,641,538,304,736,63,571,97,482,969,892,813,79,890,254,845,349,288
270,788,605,309,503,36,708,386,850,234,2,422,28,322,437,698,157,743,632,664,563,541,903,984,343,937,611,820,582,835,258,123,238
548,387,156,156,817,533,196,374,476,43,930,300,828,709,29,676,178,582,770,236,422,401,528,525,433,844,534,51,19,858,370,106,688
658,26,940,753,488,272,616,813,129,617,132,467,589,973,746,802,533,637,247,110,290,709,724,328,798,977,167,918,825,712,163,930,27
536,671,549,916,867,229,405,590,966,447,84,209,263,679,60,747,672,986,193,100,419,563,569,673,466,772,664,398,349,414,169,841,163
459,539,625,526,620,550,952,515,483,404,190,38,642,945,540,598,701,517,223,242,871,695,628,898,681,320,862,438,771,242,208,970,375
71,327,152,925,657,962,279,295,38,900,219,967,359,155,359,755,604,580,991,580,86,341,270,16,734,178,678,142,646,879,888,525,644
0,505,282,675,766,545,584,480,869,0,828,912,645,797,882,940,453,560,813,760,952,417,991,475,976,530,208,778,862,106,985,111,165
588,229,508,220,123,16,539,512,161,346,428,859,299,313,562,141,570,787,383,855,275,578,636,667,514,846,721,952,642,168,54,215,830
347,705,586,946,696,966,933,811,859,477,775,984,752,56,449,711,217,509,993,600,93,746,661,574,523,747,784,964,441,199,330,304,511
116,0,812,566,258,832,762,26,392,402,667,754,759,483,230,888,855,173,41,71,361,785,75,741,463,706,955,498,325,431,215,103,717
811,94,410,653,632,33,419,472,230,154,89,623,441,76,839,185,28,828,935,936,951,178,975,580,7,737,679,41,199,89,238,801,13
769,96,244,813,7,576,150,682,764,27,75,787,774,424,297,870,948,870,101,338,448,910,67,164,950,824,916,361,970,247,158,939,777
542,146,94,538,625,903,588,737,518,526,822,268,330,878,265,712,59,447,773,125,596,917,709,600,934,971,173,74,745,5,745,753,747
860,460,390,285,889,419,668,28,243,179,892,898,806,311,954,861,473,390,396,821,994,279,373,441,839,644,405,398,570,853,442,4,583
530,467,937,998,616,774,196,549,804,396,574,121,425,810,969,739,651,393,608,6,726,209,616,20,410,310,211,867,446,632,188,183,406
192,610,236,969,972,246,671,421,405,275,220,414,938,151,583,739,690,945,596,841,275,515,105,176,23,507,430,184,944,829,603,782,692
584,564,326,253,862,546,856,460,475,453,838,58,813,920,833,393,860,790,133,675,552,297,795,393,966,872,1,504,882,119,754,436,168
199,2,669,264,708,657,121,844,655,280,301,181,249,401,8,247,142,576,635,358,583,574,688,877,716,398,232,683,88,261,515,927,554
620,95,98,307,436,102,127,42,65,288,439,607,369,117,186,749,356,530,719,775,577,127,556,542,896,272,56,549,805,506,408,128,192
797,962,258,279,932,166,221,724,918,535,457,50,150,672,498,69,258,347,237,22,112,623,455,954,196,453,766,54,348,237,634,228,792
963,144,729,548,816,771,86,363,154,980,219,203,104,870,424,405,511,125,816,512,854,576,19,578,846,271,511,714,846,544,961,548,112
243,106,320,46,272,619,151,485,118,96,68,837,149,960,165,644,780,980,468,827,900,239,789,717,600,565,729,749,729,6,226,758,413
491,543,993,370,963,197,951,961,433,363,293,757,590,713,793,313,989,172,476,649,861,254,883,840,577,878,185,80,455,686,779,27,928
349,505,731,370,832,994,512,943,69,818,645,988,362,203,115,594,586,792,792,604,110,48,978,809,507,717,250,889,899,755,434,737,509
990,41,275,62,799,99,526,659,866,27,418,309,818,62,872,407,58,897,676,196,775,817,926,223,184,3,998,652,27,521,997,910,254
74,988,747,813,385,596,858,14,116,351,121,96,271,547,831,722,379,910,651,797,241,457,514,919,183,321,561,745,121,486,714,796,878
187,360,592,814,774,219,46,321,794,913,44,727,958,354,606,271,114,707,943,512,967,90,799,691,521,631,535,915,504,631,658,196,411
10,257,309,200,943,84,814,63,48,200,752,505,902,356,284,511,668,147,918,870,438,620,874,535,580,515,458,546,831,502,52,142,279
565,88,218,508,272,661,376,247,825,518,855,581,281,610,589,463,719,53,184,371,618,516,552,615,227,127,422,549,836,919,20,700,758
457,194,861,75,941,905,39,766,323,353,256,73,496,559,561,660,922,681,744,870,719,761,144,481,372,471,850,96,525,878,610,384,95
568,924,595,794,299,794,298,209,658,25,321,936,905,351,108,647,202,765,609,962,78,437,488,349,216,773,630,584,375,707,585,348,96
414,101,527,336,791,120,961,782,346,471,84,532,347,171,567,86,817,584,729,401,868,434,947,730,800,521,61,95,161,726,214,496,421
114,12,360,780,915,307,703,658,935,626,370,711,583,588,848,688,32,691,211,296,234,426,517,996,455,43,728,683,842,645,446,91,1
327,6,911,14,29,762,431,544,620,632,60,519,334,984,716,666,590,900,114,244,873,876,768,156,304,289,190,247,423,765,506,250,874
972,278,988,462,556,804,330,998,502,680,47,610,42,355,821,289,553,206,233,832,139,703,963,416,252,917,318,477,904,481,134,229,989
568,620,381,377,102,141,415,976,622,96,48,854,423,763,614,741,580,568,841,274,501,870,386,494,803,35,238,36,643,823,673,310,518
80,828,332,525,913,284,910,858,195,246,608,102,288,626,132,275,649,798,116,391,198,531,592,767,645,147,131,411,360,7,660,761,474
598,992,394,524,534,126,841,869,997,60,832,866,152,869,922,372,781,487,667,492,759,164,860,439,716,110,761,596,289,897,784,533,695
527,389,511,988,319,422,131,762,217,865,97,596,821,629,108,48,431,113,817,4,490,921,103,774,81,596,332,278,154,209,390,742,298
340,800,525,145,735,512,136,518,494,849,739,100,364,856,400,414,37,140,377,44,435,267,751,18,797,981,811,148,550,831,98,574,293
110,735,189,624,107,601,273,193,520,819,938,127,986,174,361,157,413,786,196,92,225,93,516,487,653,217,194,565,639,10,945,411,453
587,597,300,33,595,510,247,905,161,768,421,336,979,606,665,781,619,48,618,517,434,672,171,574,76,658,742,281,385,546,166,631,427
65,202,243,110,339,140,572,42,507,765,589,743,965,840,931,96,819,795,82,620,511,338,68,55,745,865,575,193,63,243,237,589,816
907,295,158,316,475,544,23,12,657,673,250,713,693,1000,733,729,661,765,751,880,398,462,21,908,262,962,551,173,379,351,261,489,855
933,985,659,14,722,469,110,536,596,396,307,645,602,100,980,605,6,484,125,53,24,874,713,877,491,209,843,873,28,808,871,427,202
950,301,757,836,902,186,786,974,365,100,206,351,857,301,923,427,781,854,1000,758,878,981,987,166,659,959,369,818,132,5,43,312,291
651,82,855,318,552,662,445,316,604,437,304,378,244,879,813,568,618,848,938,472,50,293,876,297,489,487,57,599,465,573,567,160,149
994,161,56,231,512,208,665,967,753,970,103,886,709,973,76,615,830,352,946,727,349,900,483,729,198,776,409,288,298,339,150,728,485
159,202,773,603,830,15,344,176,423,79,438,658,372,237,201,53,814,229,505,552,199,400,957,417,109,294,900,145,847,228,868,634,757
54,400,693,64,976,452,981,538,203,293,267,570,256,276,705,851,834,443,658,87,402,842,893,32,146,581,790,117,490,818,763,602,139
513,487,464,879,655,37,629,685,227,977,674,128,558,642,633,302,629,541,626,3,502,977,345,980,145,947,932,275,513,739,543,320,754
841,17,270,266,705,808,709,117,677,907,749,329,821,726,866,560,775,228,1,5,900,804,399,280,387,294,571,922,528,386,782,448,543
539,169,414,931,232,722,338,812,464,960,149,885,368,354,65,771,867,692,420,306,31,994,297,393,954,715,279,848,958,341,76,65,65
303,896,682,162,134,614,234,876,43,829,471,99,342,513,206,874,158,502,893,218,555,859,116,0,166,400,432,368,177,229,721,507,387
757,308,913,538,64,204,778,139,981,638,822,487,917,696,503,790,492,381,283,137,11,809,545,797,853,581,945,543,836,168,683,961,226
181,484,653,14,386,158,891,269,35,468,973,735,223,623,330,166,172,924,647,80,314,875,230,643,101,396,504,123,481,678,206,677,168
156,860,606,1000,169,620,319,537,327,547,722,627,189,692,987,147,797,967,801,855,549,155,268,474,630,776,355,992,306,564,915,429,787
993,432,979,731,247,813,766,793,610,621,776,241,599,900,271,96,105,891,773,747,518,377,931,770,985,378,916,708,933,371,240,793,945
676,643,173,178,759,41,923,102,234,208,61,551,757,523,958,231,97,251,466,538,83,20,457,963,557,933,787,586,635,249,646,829,924
169,697,237,663,447,777,927,628,984,443,60,652,448,814,633,990,999,56,480,492,21,802,817,795,512,470,432,884,411,10,519,444,655
950,404,879,649,622,590,276,422,11,69,688,150,985,8,62,654,161,181,950,598,834,449,519,29,556,510,264,584,480,65,534,253,489
177,894,881,675,100,811,136,760,72,834,186,623,225,251,525,410,94,283,925,524,394,902,583,188,78,973,462,138,2,19,183,311,900
835,270,867,811,807,539,938,861,408,544,492,501,42,212,205,926,504,500,594,682,156,699,6,309,561,835,995,133,135,324,562,877,822
708,296,509,172,498,525,813,609,969,448,5,365,929,449,995,54,181,774,682,90,303,84,814,235,336,719,979,688,133,826,53,607,520
120,871,147,722,391,726,766,943,513,746,827,375,548,454,46,68,735,3,302,70,554,440,213,503,346,194,425,529,935,552,435,831,502
102,866,378,568,407,219,249,871,230,984,429,861,371,902,271,503,566,547,89,628,110,505,841,363,577,574,656,224,493,187,441,816,751
477,799,456,842,315,817,288,700,176,514,465,568,79,505,711,434,210,99,28,20,852,70,537,406,454,848,526,701,194,935,574,85,877
488,230,543,371,789,942,383,901,33,839,272,527,737,911,631,293,610,482,706,168,337,564,277,379,243,643,515,856,263,413,893,612,807
295,787,457,884,702,484,512,562,360,486,430,763,171,41,180,467,570,36,187,342,81,641,177,317,817,470,348,788,669,147,528,434,879
261,301,308,658,906,387,630,837,191,551,338,122,893,388,954,200,421,365,115,102,823,19,221,85,11,40,758,215,454,832,216,13,933
209,330,360,619,928,414,791,686,272,533,155,727,899,876,11,664,471,987,657,962,142,700,281,553,45,215,749,635,445,791,236,13,138
411,515,687,309,16,509,743,128,462,350,895,269,200,864,382,388,581,349,537,193,721,362,381,629,568,520,142,322,864,789,466,811,484
183,881,874,441,874,104,520,942,361,389,306,110,145,545,491,524,817,797,564,713,295,741,469,220,898,252,806,0,484,979,48,159,332
28,326,590,519,51,707,106,30,749,365,786,665,459,941,473,603,921,740,779,925,640,151,929,880,738,992,253,219,490,422,546,694,845
877,619,873,771,276,49,934,915,360,815,933,25,265,123,507,869,879,551,119,418,875,518,988,493,572,352,136,79,40,566,965,156,966
994,554,38,846,383,992,396,652,863,688,306,181,851,789,162,371,434,37,774,144,171,532,948,156,90,614,747,430,772,156,746,144,316
978,289,841,423,457,317,254,302,34,218,330,759,819,215,659,620,637,22,22,817,921,664,22,324,214,238,25,732,6,973,357,629,336
224,96,636,182,47,94,214,96,236,405,136,766,746,447,832,507,366,569,120,176,503,473,190,571,606,819,416,334,177,76,113,399,473
